"[[0.0, 0.0], [17.50944, -72.0614], [541.25142, -88.3143], [1029.7833, -70.68826], [1046.01195, 0.49759], [1031.36484, 11.63143], [967.39494, -34.47557], [743.57734, -39.71981], [687.2241, 7.08434], [538.50979, 6.70189], [525.7824, -26.8493], [508.19578, 6.75427], [359.6617, 7.52211], [303.83557, -39.13062], [79.60464, -34.52957], [15.23954, 11.63143]]","[[3.83811, -99.17448], [26.84235, -105.70777], [41.01357, -86.58057], [81.70167, -69.23155], [204.94439, -24.91323], [270.10261, -9.5618], [425.24648, -29.00776], [711.2945, -100.46682], [725.6014, -62.50569], [374.50415, 26.08732], [259.89604, 47.23151], [187.34541, 28.60185], [28.97225, -31.06025]]","[[507.9892376097962, -25.391507396170645], [580.5398676097964, -6.761847396170644], [738.9130276097965, 52.900252603829365], [764.0471676097966, 121.01448260382938], [780.2758176097966, 192.2003326038294], [765.6287076097965, 203.3341726038294], [742.6244676097963, 209.86746260382935], [698.1745881001707, 177.82972931754455], [687.7651476097963, 173.39124260382934], [659.7516978926226, 163.3175520128589], [469.55963544098495, 158.86118744818043], [421.4879676097963, 198.7870826038294], [398.4837276097961, 205.32037260382936], [249.76941760979605, 204.93792260382935], [243.49791688394498, 196.47314337638812], [242.45964760979632, 198.45701260382936], [230.95752760979622, 201.72365760382934], [219.4554076097961, 204.99030260382932], [70.9213276097961, 205.75814260382933], [66.94477615958101, 202.4350216721438], [58.17231760979587, 204.62651260382933], [2.2367178028514445, 164.31032170312776], [-10.761933819928345, 159.63598148906178], [-134.2149576603391, 162.1691446674909], [-224.5719177163287, 184.7416603942509], [-250.49659239020355, 203.33417260382936], [-273.5008323902038, 209.86746260382932], [-286.3263624730046, 200.07850208592714], [-434.68273239020397, 199.69697260382932], [-437.2886324180054, 192.8274536408862], [-464.9967423902039, 199.74935260382932], [-613.5308223902039, 200.51719260382933], [-669.3569523902039, 153.86446260382934], [-762.396396724758, 155.7735620102114], [-957.9529823902039, 204.62651260382933], [-973.192522390204, 192.99508260382933], [-987.499422390204, 155.03395260382936], [-969.989982390204, 82.97255260382937], [-618.8927323902037, -5.620457396170657], [-504.2846223902039, -26.764647396170638], [19.45735760979619, -43.017547396170634]]"
"[[0.0, 0.0], [17.50944, -72.0614], [541.25142, -88.3143], [1029.7833, -70.68826], [1046.01195, 0.49759], [1031.36484, 11.63143], [967.39494, -34.47557], [743.57734, -39.71981], [687.2241, 7.08434], [538.50979, 6.70189], [525.7824, -26.8493], [508.19578, 6.75427], [359.6617, 7.52211], [303.83557, -39.13062], [79.60464, -34.52957], [15.23954, 11.63143]]","[[566.41942, 258.33608], [495.62834, 343.36658], [369.94847, 298.55162], [277.39236, 278.81127], [198.78277, 289.3646], [83.90526, 340.25433], [-23.74895, 340.29993], [-33.16988, 332.62132], [-29.38506, 316.49116], [127.31885, 201.01511], [177.70381, 177.64308], [225.01948, 167.81014], [288.79543, 168.98391], [377.7857, 185.98089]]","[[256.2105344451786, -34.475584965740246], [431.1804376097962, -39.90529739617062], [538.8346476097961, -39.95089739617065], [1027.366527609796, -22.32485739617065], [1036.787457609796, -14.646247396170658], [1053.016107609796, 56.539602603829344], [1049.231287609796, 72.66976260382938], [1034.584177609796, 83.80360260382939], [877.880267609796, 199.27965260382936], [827.4953076097961, 222.65168260382936], [780.1796376097961, 232.48462260382937], [716.403687609796, 231.31085260382932], [627.4134176097959, 214.31387260382937], [548.3311690975095, 183.97989458158756], [546.5143209423868, 185.31874087076662], [533.7395276097964, 194.73256260382917], [483.3545676097965, 218.10459260382916], [436.03889760979655, 227.93753260382917], [287.3245876097965, 227.55508260382916], [259.70837620838427, 227.04681764726425], [257.0105776097963, 227.60746260382936], [108.4764976097963, 228.37530260382937], [44.700547609796104, 227.20153260382932], [-44.289722390203906, 210.20455260382937], [-109.8507608281758, 185.05697351363932], [-118.66568878840854, 185.23784920412248], [-138.24503239020385, 199.27965260382936], [-188.6299923902037, 222.65168260382936], [-235.94566239020367, 232.48462260382937], [-299.72161239020386, 231.31085260382932], [-388.71188239020387, 214.31387260382937], [-577.3456023902038, 141.9586826038294], [-592.5851423902038, 130.3272526038294], [-575.0757023902038, 58.26585260382941], [-504.2846223902039, -26.764647396170638], [19.45735760979619, -43.017547396170634]]"
"[[0.0, 0.0], [17.50944, -72.0614], [541.25142, -88.3143], [1029.7833, -70.68826], [1046.01195, 0.49759], [1031.36484, 11.63143], [967.39494, -34.47557], [743.57734, -39.71981], [687.2241, 7.08434], [538.50979, 6.70189], [525.7824, -26.8493], [508.19578, 6.75427], [359.6617, 7.52211], [303.83557, -39.13062], [79.60464, -34.52957], [15.23954, 11.63143]]","[[540.15591, 280.96852], [482.51905, 353.54291], [260.01912, 297.23224], [199.24969, 304.25362], [81.88456, 351.66559], [-45.54064, 348.9296], [-58.35156, 335.23872], [-34.10175, 317.21461], [74.30531, 275.27665], [152.35217, 228.53657], [230.84171, 222.76472], [384.29843, 241.34232]]","[[232.68214923717233, -35.324479942280426], [420.0918476097962, -41.14022739617064], [547.5170476097962, -38.40423739617062], [1036.0489276097962, -20.77819739617062], [1048.8598476097961, -7.087317396170626], [1065.0884976097961, 64.09853260382937], [1050.441387609796, 75.23237260382938], [1026.1915776097962, 93.25648260382938], [917.7845176097962, 135.19444260382937], [839.7376576097959, 181.93452260382935], [761.2481176097958, 187.70637260382938], [607.7913976097961, 169.12877260382936], [538.7136769555002, 151.56601222690514], [495.59691760979615, 177.38743260382924], [417.1073776097961, 183.15928260382927], [268.39306760979605, 182.77683260382926], [257.2068555310808, 181.42262033138175], [238.079057609796, 182.82921260382938], [89.54497760979598, 183.59705260382938], [-63.9117423902037, 165.01945260382936], [-123.0402279397951, 149.98624923056033], [-176.387642390204, 181.93452260382935], [-254.87718239020404, 187.70637260382938], [-408.33390239020366, 169.12877260382936], [-564.191382390204, 129.5025726038294], [-579.430922390204, 117.87114260382941], [-561.921482390204, 45.80974260382941], [-504.2846223902039, -26.764647396170638], [19.45735760979619, -43.017547396170634]]"
"[[0.0, 0.0], [17.50944, -72.0614], [541.25142, -88.3143], [1029.7833, -70.68826], [1046.01195, 0.49759], [1031.36484, 11.63143], [967.39494, -34.47557], [743.57734, -39.71981], [687.2241, 7.08434], [538.50979, 6.70189], [525.7824, -26.8493], [508.19578, 6.75427], [359.6617, 7.52211], [303.83557, -39.13062], [79.60464, -34.52957], [15.23954, 11.63143]]","[[-12.61181, -29.83693], [169.94094, -156.17298], [311.37108, -303.74359], [534.238, -281.51916], [575.30846, -251.43229], [575.78804, -32.41714], [538.47363, -35.02334], [557.57631, -246.81305], [332.63116, -289.36835], [256.86155, -202.63295], [262.26999, -94.80365], [192.5594, -114.57849], [65.5739, -33.17529]]","[[507.9892376097962, -25.39150739617063], [524.2178876097962, 45.79434260382937], [509.5707776097961, 56.92818260382937], [338.8268504483581, 175.09190963102438], [200.2349976097962, 319.7010026038293], [185.5878876097961, 330.8348426038293], [-37.279032390204065, 308.6104126038294], [-76.86669523898149, 280.0771747690261], [-102.19961239020381, 279.4836026038294], [-158.55285239020384, 326.2877526038294], [-307.2671623902039, 325.9053026038294], [-334.8909344163752, 323.1506426133221], [-337.58117239020385, 325.9576826038294], [-486.11525239020386, 326.7255226038294], [-708.982172390204, 304.5010926038295], [-736.8684130645916, 284.07254863429495], [-766.1723123902038, 284.6738426038294], [-830.5374123902038, 330.83484260382943], [-1053.4043323902042, 308.61041260382945], [-1094.4747923902041, 278.52354260382947], [-1109.7143323902042, 266.8921126038295], [-1110.1939123902039, 47.87696260382945], [-1092.684472390204, -24.18443739617056], [-568.9424923902039, -40.437337396170555], [-335.3151352838849, -32.008153324395614], [19.45735760979619, -43.01754739617062]]"
"[[0.0, 0.0], [17.50944, -72.0614], [541.25142, -88.3143], [1029.7833, -70.68826], [1046.01195, 0.49759], [1031.36484, 11.63143], [967.39494, -34.47557], [743.57734, -39.71981], [687.2241, 7.08434], [538.50979, 6.70189], [525.7824, -26.8493], [508.19578, 6.75427], [359.6617, 7.52211], [303.83557, -39.13062], [79.60464, -34.52957], [15.23954, 11.63143]]","[[357.75533, -282.24443], [171.69923, -183.59124], [74.36114, -159.56672], [-63.0532, -166.25824], [-99.38262, -194.24056], [-130.35164, -331.68198], [-79.69482, -334.30404], [-40.58979, -218.20131], [40.13949, -212.3317], [160.31454, -236.98879], [321.98137, -327.86921], [415.81558, -335.95492]]","[[507.9892376097962, -25.39150739617063], [645.4035776097962, -18.699987396170634], [681.732997609796, 9.282332603829353], [697.961647609796, 80.46818260382935], [728.930667609796, 217.9096026038294], [714.2835576097959, 229.0434426038294], [663.6267376097958, 231.6655026038293], [599.656837609796, 185.5585026038293], [422.0357752743719, 181.39668744746126], [378.7916438872254, 217.31307507776805], [370.1428176097961, 224.4963526038294], [319.48599760979596, 227.1184126038293], [242.34564953471477, 226.92003003982916], [168.1163376097959, 233.31638260382934], [157.81283092298997, 225.89001828547708], [140.45767760979595, 226.7883426038293], [-8.076402390204066, 227.5561826038293], [-42.79847514217613, 198.53967214290168], [-82.19019239020395, 220.6835826038293], [-176.02440239020393, 228.76929260382926], [-301.01128889707525, 228.4478626436287], [-301.84174239020393, 229.0434426038294], [-352.4985623902041, 231.6655026038293], [-356.71439111438383, 228.44781252281072], [-503.5868023902041, 229.20706260382934], [-559.4129323902041, 182.55433260382935], [-682.7603547369035, 185.08532891904903], [-754.174752390204, 225.23067260382942], [-848.0089623902041, 233.31638260382937], [-863.2485023902041, 221.68495260382937], [-845.7390623902041, 149.62355260382938], [-787.678812390204, 95.91306260382939], [-601.622712390204, -2.7401273961705783], [-504.2846223902038, -26.764647396170623], [19.45735760979619, -43.01754739617062]]"
"[[0.0, 0.0], [17.50944, -72.0614], [541.25142, -88.3143], [1029.7833, -70.68826], [1046.01195, 0.49759], [1031.36484, 11.63143], [967.39494, -34.47557], [743.57734, -39.71981], [687.2241, 7.08434], [538.50979, 6.70189], [525.7824, -26.8493], [508.19578, 6.75427], [359.6617, 7.52211], [303.83557, -39.13062], [79.60464, -34.52957], [15.23954, 11.63143]]","[[-147.79876, -269.21999], [-67.7517, -297.55385], [80.16573, -186.98328], [307.27368, -297.10465], [326.12477, -292.8825], [342.89932, -269.44538], [325.27562, -250.4427], [75.53468, -136.63991], [39.41529, -144.54677], [-97.70247, -256.67346]]","[[507.9892376097962, -25.39150739617063], [544.108627609796, -17.484647396170608], [681.2263876097961, 94.64204260382937], [731.3226776097961, 107.18857260382939], [747.5513276097961, 178.37442260382937], [732.904217609796, 189.50826260382937], [652.8571576097961, 217.84212260382938], [588.8872576097963, 171.73512260382938], [409.7418583847615, 167.53759091538353], [388.76347760979615, 184.96117260382937], [308.7164176097963, 213.29503260382938], [286.40138240123747, 213.23764481636283], [277.8317776097963, 217.39292260382936], [258.9806876097962, 213.17077260382936], [160.0021076097962, 212.91258260382938], [150.30813728754845, 205.66618963922733], [129.68809760979627, 212.96496260382935], [-18.845982390203744, 213.73280260382936], [-38.2398998268211, 199.23554892994036], [-66.30896239020365, 212.84583260382936], [-215.02327239020372, 212.46338260382936], [-233.87436239020383, 208.24123260382936], [-234.5564174782548, 207.2882766708678], [-245.3372823902036, 212.51576260382933], [-349.7452589773763, 213.05549476996046], [-363.26814239020376, 217.84212260382938], [-369.5346712576576, 213.15779521390772], [-393.8713623902036, 213.28360260382937], [-412.7224523902037, 209.06145260382937], [-463.1655304314529, 166.90722661275083], [-641.7312320679259, 170.57126047959738], [-738.2935223902036, 217.3929226038294], [-757.1446123902037, 213.1707726038294], [-772.3841523902038, 201.5393426038294], [-789.1587023902039, 178.1022226038294], [-771.6492623902038, 106.04082260382941], [-754.0255623902037, 87.03814260382941], [-504.2846223902038, -26.764647396170638], [19.45735760979619, -43.017547396170634]]"
"[[0.0, 0.0], [17.50944, -72.0614], [541.25142, -88.3143], [1029.7833, -70.68826], [1046.01195, 0.49759], [1031.36484, 11.63143], [967.39494, -34.47557], [743.57734, -39.71981], [687.2241, 7.08434], [538.50979, 6.70189], [525.7824, -26.8493], [508.19578, 6.75427], [359.6617, 7.52211], [303.83557, -39.13062], [79.60464, -34.52957], [15.23954, 11.63143]]","[[491.97049, -155.75465], [479.06215, -38.96871], [366.41281, 19.86648], [121.80172, 21.28343], [32.45889, -28.9272], [21.5938, -60.94996], [38.14689, -156.50889], [154.48648, -109.60481], [382.00844, -113.39883], [385.50431, -112.87323]]","[[507.9892376097962, -25.39150739617063], [597.3320676097962, 24.81912260382935], [608.1971576097962, 56.84188260382937], [624.4258076097963, 128.02773260382938], [607.8727176097962, 223.5866626038294], [593.225607609796, 234.7205026038294], [476.886017609796, 187.81642260382938], [296.4611373782004, 190.82507989605855], [249.0848676097961, 230.17341260382938], [149.45505394417853, 229.91719366809673], [139.402007609796, 233.9662626038293], [133.7281228685622, 229.87674857044698], [100.37055760979604, 229.7909626038294], [75.36095743967019, 219.7079608746021], [70.0565476097961, 229.84334260382926], [-78.47753239020392, 230.61118260382926], [-143.0562373336022, 204.5752928180603], [-204.73873239020406, 229.4191726038294], [-353.45304239020413, 229.0367226038294], [-357.45355583734056, 218.4908065312936], [-383.76705239020407, 229.0891026038294], [-415.2745966632066, 229.25197938466368], [-422.89969239020394, 234.72050260382943], [-436.1954166691581, 229.36012858808803], [-532.3011323902041, 229.8569426038294], [-581.7596809580252, 188.5254673157081], [-766.761242390204, 191.61044260382937], [-770.2571123902037, 191.08484260382937], [-876.7232923902042, 233.9662626038294], [-891.9628323902041, 222.3348326038294], [-879.0544923902041, 105.54889260382939], [-861.5450523902041, 33.48749260382939], [-748.8957123902038, -25.347697396170595], [-225.1537323902038, -41.60059739617059], [19.45735760979619, -43.017547396170634]]"
"[[0.0, 0.0], [17.50944, -72.0614], [541.25142, -88.3143], [1029.7833, -70.68826], [1046.01195, 0.49759], [1031.36484, 11.63143], [967.39494, -34.47557], [743.57734, -39.71981], [687.2241, 7.08434], [538.50979, 6.70189], [525.7824, -26.8493], [508.19578, 6.75427], [359.6617, 7.52211], [303.83557, -39.13062], [79.60464, -34.52957], [15.23954, 11.63143]]","[[-89.53903, 222.73286], [-91.79067, 188.92374], [166.33372, 197.09752], [255.36972, 184.49041], [324.70827, 190.71353], [348.64623, 199.61317], [325.7138, 213.23706], [229.08201, 228.45202]]","[[338.0783976097962, -37.29838739617062], [826.6102776097962, -19.672347396170615], [842.8389276097962, 51.51350260382939], [845.0905676097962, 85.32262260382936], [830.443457609796, 96.45646260382937], [572.3190676097961, 88.28268260382937], [483.28306760979603, 100.88979260382938], [413.9445176097961, 94.66667260382938], [405.97235321766993, 91.70278624464329], [337.58840760979604, 91.52692260382936], [307.7955562340188, 90.58350066404947], [307.2743976097961, 91.57930260382936], [167.68705944857288, 92.30089283910542], [139.1423276097961, 96.34270260382937], [-9.57198239020397, 95.96025260382936], [-27.899345964879558, 94.31537565141494], [-39.88599239020391, 96.01263260382937], [-188.42007239020393, 96.78047260382937], [-195.49122457342622, 96.14583821106439], [-443.80623239020383, 88.28268260382937], [-532.8422323902039, 100.88979260382938], [-602.1807823902038, 94.66667260382938], [-626.1187423902038, 85.76703260382938], [-641.3582823902038, 74.13560260382937], [-623.8488423902038, 2.07420260382937], [-600.9164123902037, -11.549687396170647], [-504.2846223902039, -26.764647396170638], [19.45735760979619, -43.017547396170634]]"
"[[0.0, 0.0], [17.50944, -72.0614], [541.25142, -88.3143], [1029.7833, -70.68826], [1046.01195, 0.49759], [1031.36484, 11.63143], [967.39494, -34.47557], [743.57734, -39.71981], [687.2241, 7.08434], [538.50979, 6.70189], [525.7824, -26.8493], [508.19578, 6.75427], [359.6617, 7.52211], [303.83557, -39.13062], [79.60464, -34.52957], [15.23954, 11.63143]]","[[57.9715, 76.24315], [-131.22961, 65.52356], [-143.34583, -47.14608], [-12.49052, -44.58901], [43.95832, 18.13707], [117.75892, 45.81039], [127.66047, 24.28571], [109.97145, -38.08466], [206.56391, -48.2041], [287.65856, 44.39754]]","[[507.9892376097962, -25.391507396170645], [697.1903476097962, -14.671917396170649], [713.4189976097962, 56.51393260382935], [725.5352176097961, 169.18357260382936], [710.888107609796, 180.31741260382935], [580.032797609796, 177.76034260382934], [516.0628976097962, 131.65334260382934], [465.45742056437325, 130.46761249618504], [472.21793760979585, 160.12215260382774], [457.57082760979574, 171.25599260382774], [360.9783676097959, 181.37543260382773], [353.1532059448813, 175.7353623694797], [218.03305760979606, 175.38787260382935], [188.05306633216446, 174.80202754873534], [187.719047609796, 175.44025260382932], [39.18496760979599, 176.20809260382933], [25.34042106267475, 175.93755352796572], [16.837627609796414, 176.82834260382936], [-131.87668239020365, 176.44589260382935], [-134.38213325500982, 173.58492879153752], [-162.19069239020354, 176.49827260382935], [-300.9118461463491, 177.21538513921598], [-305.237192390204, 180.31741260382935], [-436.0925023902039, 177.76034260382934], [-451.3320423902039, 166.12891260382935], [-481.17673810909065, 132.9654185224887], [-505.8700952220901, 133.47210763422171], [-558.5544723902037, 171.25599260382938], [-655.1469323902036, 181.37543260382935], [-670.3864723902035, 169.74400260382936], [-751.4811223902035, 77.14236260382935], [-733.9716823902036, 5.080962603829342], [-504.2846223902038, -26.764647396170638], [19.45735760979619, -43.017547396170634]]"
"[[0.0, 0.0], [17.50944, -72.0614], [541.25142, -88.3143], [1029.7833, -70.68826], [1046.01195, 0.49759], [1031.36484, 11.63143], [967.39494, -34.47557], [743.57734, -39.71981], [687.2241, 7.08434], [538.50979, 6.70189], [525.7824, -26.8493], [508.19578, 6.75427], [359.6617, 7.52211], [303.83557, -39.13062], [79.60464, -34.52957], [15.23954, 11.63143]]","[[0.0, 0.0], [12.57848, -52.60515], [54.89059, -51.40013], [63.35582, -28.87113], [189.31338, -30.26104], [196.27592, -58.25903], [232.29209, -62.01277], [247.97901, -30.20519], [368.08995, -28.87998], [378.48703, -53.0708], [421.01009, -50.75285], [426.82729, -9.41417], [404.7802, -0.24185], [302.18417, -2.661]]","[[507.9892376097962, -25.39150739617063], [524.2178876097962, 45.79434260382937], [511.6394076097961, 98.39949260382937], [496.99229760979597, 109.53333260382936], [454.6801876097961, 108.32831260382935], [423.76662173517343, 86.04702434511347], [332.168429655115, 87.05778736048146], [327.94196760979617, 104.05337260382915], [313.29485760979605, 115.18721260382915], [277.2786876097962, 118.94095260382915], [232.70595157482944, 86.81466914294813], [175.49059954041525, 86.18339977922884], [152.85155760979603, 104.98624260382937], [137.72941314890625, 104.94735284164665], [131.0837476097962, 109.99898260382935], [88.56068760979622, 107.68103260382935], [84.57827232825264, 104.8106635492251], [4.137247609795963, 104.60379260382938], [-22.65916468699993, 103.84064907953135], [-30.845882390203883, 110.64012260382938], [-66.86205239020376, 114.39386260382938], [-215.57636239020383, 114.01141260382937], [-217.0337938497691, 111.05625201496687], [-245.8903723902037, 114.06379260382937], [-394.4244523902037, 114.83163260382935], [-405.95770401023225, 105.19353528540063], [-513.8595235041699, 105.7513287095106], [-519.133002390204, 109.53333260382936], [-561.4451123902038, 108.32831260382935], [-566.4877517478715, 104.47956738553825], [-583.1424523902037, 103.57171260382935], [-603.9598596549699, 86.17504046439979], [-663.2898766166361, 86.82973228182775], [-702.8304423902039, 115.18721260382935], [-738.8466123902037, 118.94095260382934], [-754.0861523902038, 107.30952260382935], [-764.0886557178875, 87.02794885987166], [-851.6643482684724, 86.06170728749731], [-885.0415523902038, 109.99898260382932], [-927.5646123902038, 107.68103260382932], [-942.8041523902037, 96.04960260382933], [-948.6213523902037, 54.710922603829346], [-931.1119123902038, -17.35047739617066], [-909.0648223902037, -26.52279739617068], [-385.3228423902037, -42.77569739617068], [-282.7268123902037, -40.356547396170676], [19.45735760979619, -43.01754739617065]]"
"[[0.0, 0.0], [17.50944, -72.0614], [541.25142, -88.3143], [1029.7833, -70.68826], [1046.01195, 0.49759], [1031.36484, 11.63143], [967.39494, -34.47557], [743.57734, -39.71981], [687.2241, 7.08434], [538.50979, 6.70189], [525.7824, -26.8493], [508.19578, 6.75427], [359.6617, 7.52211], [303.83557, -39.13062], [79.60464, -34.52957], [15.23954, 11.63143]]","[[433.99647, 10.90825], [403.06659, 44.61003], [342.67266, 23.19107], [263.68592, 36.22728], [235.01919, 22.26079], [146.16667, 34.72962], [123.96856, 16.25864], [60.26772, 48.39266], [46.50434, 39.27504], [48.28489, 22.82684], [107.36034, -4.03515], [387.25936, -1.37697]]","[[507.9892376097962, -25.39150739617063], [521.7526176097961, -16.273887396170615], [537.9812676097961, 54.91196260382939], [536.2007176097961, 71.36016260382937], [521.553607609796, 82.49400260382937], [462.4781576097962, 109.35599260382935], [182.5791376097959, 106.69781260382936], [139.23802989395892, 95.30525873533483], [118.33741760979626, 104.80890260382935], [-30.376892390203807, 104.42645260382936], [-59.957883470575325, 104.14552415016767], [-60.690902390203746, 104.47883260382936], [-209.22498239020376, 105.24667260382935], [-489.12400239020405, 102.58849260382937], [-520.5798404842158, 94.32007610847242], [-553.6471423902037, 109.35599260382935], [-833.5461623902041, 106.69781260382936], [-880.2832723902043, 94.41259260382938], [-895.5228123902043, 82.78116260382937], [-878.0133723902043, 10.719762603829366], [-847.083492390204, -22.98201739617064], [-323.341512390204, -39.23491739617064], [-221.19572444286683, -35.54953714178216], [19.45735760979619, -43.017547396170634]]"
"[[0.0, 0.0], [17.50944, -72.0614], [541.25142, -88.3143], [1029.7833, -70.68826], [1046.01195, 0.49759], [1031.36484, 11.63143], [967.39494, -34.47557], [743.57734, -39.71981], [687.2241, 7.08434], [538.50979, 6.70189], [525.7824, -26.8493], [508.19578, 6.75427], [359.6617, 7.52211], [303.83557, -39.13062], [79.60464, -34.52957], [15.23954, 11.63143]]","[[-115.36013, 180.35337], [-103.97317, 150.45881], [33.50778, 157.26089], [157.19659, 150.44891], [164.50973, 154.00299], [181.91437, 184.15688], [163.60292, 180.46378], [32.09575, 187.86889]]","[[507.9892376097962, -25.391507396170603], [655.4451176097962, -17.875987396170622], [671.6737676097962, 53.30986260382938], [660.2868076097961, 83.20442260382939], [645.639697609796, 94.33826260382939], [508.15874760979614, 87.5361826038294], [384.46993760979603, 94.34816260382938], [377.15679760979606, 90.79408260382938], [336.0041761424618, 61.132883852629504], [301.4989576097961, 89.79117260382932], [152.78464760979602, 89.40872260382933], [123.26249243676943, 87.94806888228217], [122.47063760979609, 89.46110260382937], [-26.06344239020393, 90.22894260382937], [-38.825725814996986, 89.59750913731553], [-108.38511239020397, 89.41862260382936], [-111.37391690955019, 87.96610694487603], [-138.6991223902039, 89.47100260382935], [-287.2332023902039, 90.23884260382934], [-294.5463423902039, 86.68476260382934], [-324.68968293280494, 61.4946029486281], [-370.48560239020395, 94.33826260382935], [-507.9665523902038, 87.53618260382936], [-631.6553623902039, 94.34816260382934], [-638.9685023902039, 90.79408260382934], [-654.2080423902039, 79.16265260382934], [-671.6126823902039, 49.008762603829354], [-654.1032423902038, -23.05263739617066], [-130.36126239020382, -39.30553739617066], [-116.39650382347077, -38.80169434484802], [19.457357609795963, -43.01754739617062]]"
"[[0.0, 0.0], [17.50944, -72.0614], [541.25142, -88.3143], [1029.7833, -70.68826], [1046.01195, 0.49759], [1031.36484, 11.63143], [967.39494, -34.47557], [743.57734, -39.71981], [687.2241, 7.08434], [538.50979, 6.70189], [525.7824, -26.8493], [508.19578, 6.75427], [359.6617, 7.52211], [303.83557, -39.13062], [79.60464, -34.52957], [15.23954, 11.63143]]","[[236.57882, -114.29922], [-25.69973, -114.63061], [-48.29721, -205.76276], [-22.16065, -206.06098], [67.72783, -124.52146], [68.87449, -193.86967], [177.95218, -213.0492]]","[[281.7359076097962, -42.686157396170636], [770.2677876097962, -25.060117396170632], [792.8652676097961, 66.07203260382934], [809.0939176097961, 137.25788260382936], [794.446807609796, 148.39172260382935], [768.3102476097961, 148.68994260382937], [704.3403476097963, 102.58294260382937], [692.3035746907858, 102.30091060092704], [691.9222176097962, 125.36479260382939], [677.2751076097961, 136.49863260382938], [568.197417609796, 155.67816260382938], [504.2275176097962, 109.57116260382938], [491.9193196133999, 109.2827708765451], [450.3060676097963, 143.84463260382935], [424.16950760979637, 144.14285260382937], [275.4551976097963, 143.76040260382936], [273.91596077984934, 142.36413211087864], [271.67347000413133, 142.7584374826518], [271.2777476097963, 143.51456260382935], [267.10228966721536, 143.56220487456568], [224.05667760979634, 151.13107260382938], [75.34236760979627, 150.74862260382938], [72.50515472476116, 145.96965666525676], [45.02835760979633, 150.80100260382937], [-103.50572239020369, 151.56884260382935], [-159.33185239020366, 104.91611260382936], [-161.1086314363273, 104.95257077322717], [-221.67849239020376, 148.39172260382932], [-247.81505239020368, 148.68994260382934], [-263.05459239020365, 137.05851260382934], [-295.409982638169, 107.708333468174], [-298.8032052298143, 107.77795984311385], [-338.8501923902036, 136.49863260382938], [-447.92788239020365, 155.67816260382938], [-463.1674223902036, 144.04673260382938], [-521.7940623902039, 45.29675260382937], [-504.2846223902039, -26.764647396170638], [19.45735760979619, -43.017547396170634]]"
"[[0.0, 0.0], [17.50944, -72.0614], [541.25142, -88.3143], [1029.7833, -70.68826], [1046.01195, 0.49759], [1031.36484, 11.63143], [967.39494, -34.47557], [743.57734, -39.71981], [687.2241, 7.08434], [538.50979, 6.70189], [525.7824, -26.8493], [508.19578, 6.75427], [359.6617, 7.52211], [303.83557, -39.13062], [79.60464, -34.52957], [15.23954, 11.63143]]","[[168.1415, 1.31359], [-5.03452, -0.73379], [4.08646, -43.33407], [-42.88359, -156.92503], [144.12449, -195.16494], [239.41582, -39.70452]]","[[192.63337760979618, -40.97016739617063], [681.1652576097961, -23.344127396170627], [697.3939076097961, 47.841722603829375], [692.7783851293743, 69.3988962860719], [719.014327609796, 132.84711260382937], [735.2429776097961, 204.03296260382936], [720.595867609796, 215.16680260382935], [533.5877876097961, 253.40671260382936], [469.6178876097962, 207.29971260382936], [382.89893462961777, 205.26781251207262], [376.455127609796, 210.61971260382936], [189.4470476097962, 248.85962260382937], [40.73273760979612, 248.47717260382936], [37.38490157802562, 243.01543756885633], [10.418727609796179, 248.52955260382936], [-138.11535239020384, 249.29739260382937], [-193.94148239020382, 202.64466260382937], [-280.5469376602625, 204.42174139474508], [-295.52943239020397, 215.16680260382938], [-482.5375123902038, 253.4067126038294], [-497.77705239020383, 241.7752826038294], [-593.068382390204, 86.31486260382937], [-575.5589423902039, 14.25346260382937], [-504.2846223902039, -26.764647396170638], [19.45735760979619, -43.017547396170634]]"
"[[0.0, 0.0], [17.50944, -72.0614], [541.25142, -88.3143], [1029.7833, -70.68826], [1046.01195, 0.49759], [1031.36484, 11.63143], [967.39494, -34.47557], [743.57734, -39.71981], [687.2241, 7.08434], [538.50979, 6.70189], [525.7824, -26.8493], [508.19578, 6.75427], [359.6617, 7.52211], [303.83557, -39.13062], [79.60464, -34.52957], [15.23954, 11.63143]]","[[-124.41118, -153.00891], [150.67421, -142.75755], [150.60611, -128.82924], [-124.96862, -125.93917]]","[[507.9892376097962, -25.39150739617063], [524.2178876097962, 45.79434260382937], [523.6604476097962, 72.86408260382936], [509.01333760979605, 83.99792260382935], [233.9279476097961, 73.74656260382937], [200.63376325330728, 49.74941772593162], [164.87259760979612, 79.45083260382935], [16.158287609796048, 79.06838260382935], [-13.548916738263813, 77.9613109183228], [-14.155722390203891, 79.12076260382935], [-162.6898023902039, 79.88860260382936], [-437.77519239020387, 69.63724260382938], [-460.5499583456799, 50.60484671799569], [-491.0206873902039, 72.45767260382934], [-507.1119623902039, 83.99792260382935], [-782.197352390204, 73.74656260382937], [-797.4368923902039, 62.115132603829366], [-797.3687923902039, 48.18682260382936], [-779.859352390204, -23.874577396170643], [-256.11737239020397, -40.12747739617064], [19.457357609796077, -43.017547396170634]]"
